Title,Image URL
Juozo Statkevičiaus mama Vanda neslėpė apmaudo: „Prancūzijoje jis būtų milijonierius“,https://media.lrytas.lt/images/2024/11/25/141850044-fa8bea3c-8db2-474c-9673-0ab6d5601600.jpg
Šalia katastrofos vietos gyvenati tinklaraštininkė K. Kulevičienė neslėpė nerimo: „Ne kiekvieną dieną tokie dalykai vyksta“,https://media.lrytas.lt/images/2024/11/25/143135819-4db1d6c6-ac16-416a-9568-108845da19f0.jpg
Grožio imperiją Londone sukūrusi lietuvė G. Ferrario: „Pinigai padeda blogiausiu atveju“,https://media.lrytas.lt/images/2024/11/25/131950502-a6864ea3-0876-4535-89ce-10d236ddcc68.jpg
Vokiečių legendos „Camouflage“ 40-mečio turą griausmingai baigė Vilniuje: pasirodymas tapo istoriniu,https://media.lrytas.lt/images/2024/11/24/183307367-b11b1a01-0870-4f27-bd2b-71547c2f3f10.jpg
"Išskirtinį koncertą gerbėjams surengęs Egidijus Sipavičius: „Jaučiuosi tame kelyje, kuriuo jau seniai norėjau eiti“",https://media.lrytas.lt/images/2024/11/25/120321819-a586a8a5-9600-40b0-b0d1-dd72c7378a70.jpg
Gydytojas urologas A. Čekauskas: šį skaičių turi žinoti visi vyrai nuo 45 metų,https://media.lrytas.lt/images/2024/11/25/121516546-4d3cf0de-106b-4338-be44-cd42f52ff9bd.jpg
Gydytojai prabilo apie žalingą maisto papildų poveikį: kaupiasi inkstuose ir padeda vėžiui daugintis,https://media.lrytas.lt/images/2024/11/25/095519451-4a475e1e-0982-4304-a697-d11a19bec15f.jpg
"Aiškėja, kad daugelis tai pražiopso: 7 ankstyvi demencijos požymiai",https://media.lrytas.lt/images/2024/11/25/010325342-f50924cf-e0b2-457e-9a7b-51f7ddafd3c4.jpg
Lietuvoje – pirma mirtis nuo gripo šį sezoną,https://media.lrytas.lt/images/2024/11/24/203021975-b37b0eee-a943-4ec3-ba2c-05238f606250.jpg
Naujo virusinių infekcijų sezono prognozė: štai kam gresia susirgti sunkiai,https://media.lrytas.lt/images/2024/11/25/052047642-17351d36-193c-4e11-96d6-c6c12fc4ebd5.jpg
"Įspėja dėl pavojingo poilsio: veterinarė atskleidė, kodėl negalima miegoti lovoje su katėmis",https://media.lrytas.lt/images/2024/11/25/081046574-ec1bc379-1bd9-4205-97d1-b6fc8989c4e0.jpg
"Trikojis šelmis virto neatskiriamu šeimos nariu: prieglaudoje jau buvo nusižiūrėję kitą, bet viskas pasisuko netikėtai",https://media.lrytas.lt/images/2024/11/25/115640505-29f28505-4d5c-4197-9151-1af16b96c2df.jpg
"Pietų pertraukas iškeitė į prasmingą iniciatyvą: „Kiekvienas žingsnis buvo laimės trupinėlis tiek mums, tiek jiems“",https://media.lrytas.lt/images/2024/11/25/095715986-45219003-7bbf-4f6b-a1d3-ebb69453dbde.jpg
Moderni chirurgija augintiniams – kasdienybe tapo jau ir Lietuvoje,https://media.lrytas.lt/images/2024/11/25/074814691-bbe851ff-cc9b-4dfe-8d0b-ae1dfdec312d.jpg
"Lazdynų gyvūnų ligoninėje – unikalus įrenginys: juo gydomi ne tik gyvūnai, bet ir žmonės",https://media.lrytas.lt/images/2024/11/25/123039315-a2469230-dccc-4fa6-9f70-5a5c7cf361ea.jpg
"Nemokamas namų remontas po gaisro? N. Juška: „Tvarkydami patys, mes būtume pražilę“",https://media.lrytas.lt/images/2024/11/25/101651915-b5ef9be2-7ffe-4cd3-8c50-ec7ee2ef48b3.jpg
Jonaviškiai ir vėl stengsis nustebinti Lietuvą – liko vos kelios dienos,https://media.lrytas.lt/images/2024/11/24/145613819-4b3509a3-cec1-41ea-81b8-e746d9d158f9.jpg
"Aviacijos teisės ekspertė aiškiai išvardijo, kas po įvykusios katastrofos gali tikėtis kompensacijų",https://media.lrytas.lt/images/2024/11/25/083939992-80413000-4cca-4ecd-b134-9927da4594e2.jpg
"Statybų ekspertė pateikė dar negirdėtą pasiūlymą, kaip paraginti gyventojus imtis renovacijos",https://media.lrytas.lt/images/2024/11/24/201826658-ded1757f-52e9-4665-9275-c1090495de20.jpg
"Bendrabutis, buto nuoma ar būsto pirkimas – ką visgi apsimoka rinktis labiausiai",https://media.lrytas.lt/images/2024/11/24/062256338-3e1837ed-7481-4351-a483-156898021f75.jpg
"Tyrimai pasaulio ateičiai negailestingi: pjauname šaką, ant kurios sėdime",https://media.lrytas.lt/images/2024/11/24/062304085-3b15c713-96c7-4eda-b52a-958045c55f70.jpg
Paskutinę rudens savaitę – netikėtos orų permainos: sušils ir iki 10 laipsnių,https://media.lrytas.lt/images/2024/11/25/061631524-5e1120d0-22c8-46a7-9fda-7c61693b3d7f.jpg
Tai bent Kalėdos Druskininkuose: stebuklingas švenčių laukimas kurorte,https://media.lrytas.lt/images/2024/11/25/175252557-02ee91a7-6702-4cbc-a1e1-6fa173c5e4a9.jpg
Įspūdingam žiemos festivaliui besiruošiantis Pakruojo dvaras lenkia net Vilniaus Kalėdų biudžetą,https://media.lrytas.lt/images/2024/11/25/154452295-6ad83ad9-5642-4392-a69b-6ddbcb219745.jpg
"Paukščiai nuoskaudas laiko gerokai ilgiau nei žmonės: nustatė, kiek metų pyktį jaučia varnos",https://media.lrytas.lt/images/2024/11/25/130333034-85e5ab96-8a57-43c1-8a01-70d44a1bec6e.jpg
"Įžiebta eglė, kokios dar niekas nematė: kaunietė su giminėmis ir kaimynais ją kūrė dvejus metus",https://media.lrytas.lt/images/2024/11/25/130455666-ba5c3f55-848e-4fd0-8c7f-315c77cc166c.jpg
Radinys prie konteinerio privertė stvertis už galvos: „Turėkim padorumo ir gėdos“,https://media.lrytas.lt/images/2024/11/25/095536121-c3ba04f9-ee34-44ef-90e1-073dcf69f6f5.jpg
Studentų miestelyje verda aistros – ant automobilio paliktas užrašas stebina praeivius: „Kažkas prisidirbo“,https://media.lrytas.lt/images/2024/11/25/102722250-eb208d63-d82f-4d4b-a5fd-4de4af9138df.jpg
Insulto ištikto neįgaliojo šeimą pribloškė tvarka Alytaus ligoninėje: piniginę praverti teko visai giminei,https://media.lrytas.lt/images/2024/11/25/093548229-fb3fc494-f22f-4d24-83e6-c47199a38915.jpg
Kauniečius neramino naktį ratus sukantis sraigtasparnis: Lietuvos kariuomenė pateikė paaiškinimą,https://media.lrytas.lt/images/2024/11/25/104321361-641938c5-afc6-4649-866b-1899f1b01e0e.jpg
Nusprendus išeiti iš darbo Martinai trenkė baisi žinia: gyvenimas apvirto aukštyn kojom,https://media.lrytas.lt/images/2024/11/25/103554586-5fb95296-8389-4a7b-89a9-bcda524b7dfc.jpg
Kuri katė pirmoji krito į akis? Štai kaip jūs sprendžiate gyvenimo problemas,https://media.lrytas.lt/images/2024/11/25/081909079-52e2f47f-26db-4979-8bb6-291854ea2ad2.jpg
"Astrologė: Mėnulio jaunatis itin palanki šiam ženklui – atneš gerąjį persilaužimą, sėkmę, pripažinimą",https://media.lrytas.lt/images/2024/11/25/102723021-4fe28343-60eb-4bf0-8a48-d1c9e4635814.jpg
Rašytojas Vytautas Čepas niekaip neišprašo žmonos padovanoti jam išsvajotą dovaną: „Veikiausiai taip ir mirsiu nepasisūpavęs!“,https://media.lrytas.lt/images/2024/11/17/173740113-07ee35be-34c3-4ea9-9911-b452c2c1d853.jpg
Palmira: puikus laikas imtis sudėtingų užduočių,https://media.lrytas.lt/images/2024/11/25/152000112-e4fb4699-9d16-4487-b55d-f00b52bf005f.jpg
Psichologės patarimas tėvams: kaip ugdyti vaikų savivertę,https://media.lrytas.lt/images/2024/11/25/132728806-492d4d05-b2aa-4598-a186-6c92924c7bc2.jpg
Ginekologinė operacija vilnietei nulėmė skaudžią diagnozę: siunčia svarbią žinutę visoms poroms,https://media.lrytas.lt/images/2024/11/25/093217540-a2677ef6-dffa-46da-9480-bd9b8172e5a2.jpg
"Psichoterapeutas D. Jakučionis: atjauta, o ne patarimai – tikras palaikymas šeimoms, auginančioms vaikus su negalia",https://media.lrytas.lt/images/2024/10/07/105553059-9ef313d1-fcc2-48fd-868e-6b600bcfbb79.jpg
"Socialiniai tinklai ir jūsų vaiko saugumas: ką privalo žinoti vaikai, tėvai ir mokytojai",https://media.lrytas.lt/images/2024/08/06/141523655-6edd24b4-f3f4-402f-a450-0c36cb400431.jpg
"Skaudžią sūnaus diagnozę šeima išgirdo tik jam išvydus pasaulį: „Kaip gerai, kad Arijanas gimė mums“",https://media.lrytas.lt/images/2024/08/06/141523550-732d4fb8-cd80-431a-9349-d8ec98b701ed.jpg
Paskelbė ataskaitą apie NSO: vos nesusidūrė su komerciniu lėktuvu,https://media.lrytas.lt/images/2024/08/06/141523613-5278fe5a-c8fe-47f4-95fa-92dea8048e8f.jpg
Po tragiškos lėktuvo katastrofos Vilniuje paskelbtas paskutinis pilotų pokalbis su valdymo centru,https://media.lrytas.lt/images/2024/11/25/154421536-7a7a7a23-ca6a-408c-a92b-bac35d148328.jpeg
Kaip „Samsung“ „Quick Share“ ir „Circle to Search“ funkcijos gali palengvinti jūsų kasdienybę?,https://media.lrytas.lt/images/2024/11/12/140738793-b5fbff0e-deb4-4ffd-b612-45548d00a948.jpg
Iš proto varanti senutė: kaip DI kovoja su telefoniniais sukčiais?,https://media.lrytas.lt/images/2024/11/22/060515892-6beda338-0410-4d1b-97e7-bcef21c9b90c.jpg
Vilniuje nukritusio lėktuvo skrydžio duomenyse – klausimų keliančios detalės: užfiksavo neįprastus manevrus,https://media.lrytas.lt/images/2024/11/25/142756107-eac8aba1-db9c-4164-9930-f5292c50b7fc.jpg
"Paaiškėjo, kaip į M. Stonkaus pokyčius reagavo sužadėtinė ir vaikai: manė, kad lovoje – kitas vyras",https://media.lrytas.lt/images/2024/11/25/135948048-cd4828a7-1e30-4445-a959-3a6ffcdbfa50.jpg
Daina Bosas ir Beyonce puošėsi stilingu drabužiu: paklojo keturženklę sumą,https://media.lrytas.lt/images/2024/11/25/110030765-127d56b6-37fa-4f4a-8b50-b4e9c5cb2c19.jpg
Dalia Belickaitė ir Edvinas Šeškus laukiasi antro kūdikio: parodė suapvalėjusį pilvuką,https://media.lrytas.lt/images/2024/11/25/093101363-bb15689d-44b0-4a30-b7f9-c53ea18b769c.jpg
Šaltojo sezono tendencijos: žiemos stiliaus topai ir aktualūs specialistų patarimai,https://media.lrytas.lt/images/2024/10/24/074743397-ea048379-c565-4090-96ee-95a5209df948.jpg
Su kamera į pavojingiausias pasaulio vietas: už karo įamžinimą Vita Maria Drygas sumokėjo emociškai,https://media.lrytas.lt/images/2024/11/20/132757590-e4ce2091-1375-48e0-b3d2-0f579b663f41.jpg
Kelis litrus alkoholio išmaukęs vyras Kaune papuolė pareigūnams tiesiai į rankas: sustabdžius paaiškėjo dar viena gėda,https://media.lrytas.lt/images/2024/11/24/213521112-f14d8856-bf29-47cb-8d69-54fe70e69a65.jpg
Paaiškės Europos metų automobilis: renkamasi iš 7 modelių,https://media.lrytas.lt/images/2024/11/24/213539312-5aee7925-ce5d-4081-9f79-b27c9e217148.jpg
Langų plovimo skysčių kainos atima žadą – vadina tai gamintojų ir prekybininkų apetitu,https://media.lrytas.lt/images/2024/11/24/213507200-1d67d110-f0da-4d65-b3bb-26767c046faf.jpg
Technologijų įmonės vis dažniau prisideda prie automobilių kūrimo: kas iš to vairuotojams?,https://media.lrytas.lt/images/2024/11/25/141936735-4fa43ebd-3ecf-4968-a233-97f5cdbd8514.jpg
"R. Matonis: Lietuvoje yra nemažai pasiturinčių žmonių, kurių negąsdina piniginės baudos ir jie nekeičia vairavimo įpročių",https://media.lrytas.lt/images/2024/11/22/122503528-5869c2b9-a848-45da-824c-4efc87d2e487.jpg
Latviška šiupininė sriuba – šį patiekalą kaimynai ruošia ypatingai,https://media.lrytas.lt/images/2024/11/13/153921049-304a6e21-e200-4d7a-bbf7-caa294ce53c5.jpg
Išbandė naują lietinių blynų vyniojimo būdą: „Super!“,https://media.lrytas.lt/images/2024/11/25/123418469-5442a1d6-033f-4837-bfcf-502b8b19c67b.jpg
"Pupelių salotos su tunu: gardžios, sočios, pagaminamos žaibišku greičiu",https://media.lrytas.lt/images/2024/11/22/144702388-d9a4e086-97f2-4f19-ae0b-b5adc619f62e.jpg
"Gardus ir šiltas desertas, puikiai tinkantis atvėsus orams –sultingi obuoliai su varškės įdaru",https://media.lrytas.lt/images/2024/11/22/081624766-30a75997-531c-4517-bc48-563e7efeacbe.jpg
"Taip ruoštų kopūstų dar nevalgėte: tiks ir kaip garnyras, ir kaip atskiras patiekalas",https://media.lrytas.lt/images/2024/11/21/162628103-8836a490-25cb-40f1-ac79-31fec626c42d.jpg
Prieš 260 metų karūnuotas Stanislovas Augustas Poniatovskis – paskutinis Abiejų Tautų Respublikos valdovas,https://media.lrytas.lt/images/2024/11/20/130354894-6771addd-bdcd-4424-995a-8afd99f889ac.jpg
„Žinovų klubo“ testas. Ar mokėsite pabaigti patarles?,https://media.lrytas.lt/images/2024/11/25/100555256-802c6763-0d61-4203-9e11-1dfb318d241d.jpg
Pilnomis salėmis besidžiaugianti LNOBT vadovė prakalbo apie iššūkius: „Jų tikrai daug“,https://media.lrytas.lt/images/2024/11/19/114620959-03117bb2-a396-49b3-9cf4-0b4342c86e87.jpg
Garsus architektas pristatė planus pastatyti A. Einsteino centrą Vokietijos Ulmo mieste,https://media.lrytas.lt/images/2024/11/25/092605881-954ae2b8-8f5f-455e-ac9b-543e2143a318.jpg
"Prezidentas reiškia užuojautą dėl rašytojo, skulptoriaus J. Šikšnelio mirties",https://media.lrytas.lt/images/2024/11/07/124020450-0a2da444-c12b-4c3b-8bfa-9e4495c89dae.jpg
"„Saugumo kodas“ – praktinė konferencija apie fizinį, kibernetinį, ekonominį ir psichologinį saugumą",https://media.lrytas.lt/images/2024/11/20/083037108-44dc7366-882d-489e-be47-84949f61fc0f.jpg
Interjero architektūros konkursas „Mano erdvė 2024“: jau išrinktas 10-ojo konkurso Skaitytojų favoritas,https://media.lrytas.lt/images/2024/11/25/095247006-2fefb1be-a4cd-4b8a-bfb4-753264c15d3a.jpg
Gastronomijos savaitė 2024 – balsuokite už geriausius Lietuvos restoranus!,https://media.lrytas.lt/images/2024/11/18/111318697-58fb5255-c83a-44a9-9ce5-3b4844224d56.jpg
Savanorystės banga,https://media.lrytas.lt/images/2024/11/22/215131708-69415225-fee7-47e2-ad5b-cceb02efe292.jpg
„Ačiū senjorams 2024“: Lrytas kviečia registruoti aktyvius senjorus,https://media.lrytas.lt/images/2024/11/22/085736500-9b94d3dc-75b7-48b8-bab4-6280fb06533f.jpg
"Europos padėtis atrodo nepavydėtina, bet Lietuva šiuo atveju gali ir išlošti",https://media.lrytas.lt/images/2024/11/22/095216978-cf5468ab-9c60-4eec-adad-965fefecf592.jpg
​Prieš šventes – pokyčiai ne tik parduotuvėse ar TV ekrane: Kalėdos Lietuvoje bus rekordinės,https://media.lrytas.lt/images/2024/11/21/152425071-ba482f1f-80ef-4829-a3b6-9d0f811c696b.jpg
Vidmantas Janulevičius. Kad tik nenusibaustume patys: „Estai jau paeksperimentavo“,https://media.lrytas.lt/images/2024/11/25/104425807-ca39e70b-0d74-4929-b6de-f875a05a3ec7.jpg
A. Pikšrytė: D. Trumpo pergalę jau dabar vadina „ekologine katastrofa“,https://media.lrytas.lt/images/2024/11/25/143528464-a50d90f4-e1c4-4a12-a91a-d0fce04c528e.jpg
Haroldas Nausėda. Stabilios elektros kainos verslui ateityje: mitas ar neišnaudota galimybė?,https://media.lrytas.lt/images/2024/11/25/090904625-ebd6f68c-0eb2-42a6-bb30-d7b72915146c.jpg
Kasčiūnas reassures people after Vilnius air crash: no signs of a terrorist act so far,https://media.lrytas.lt/images/2024/11/25/075104245-396ae917-3925-4251-89b4-d9e487afddf3.jpg
SBA's Vėjo Miestelis (Wind Town) project raises additional EUR 1.8 million: the second tranche of the bond issue has been successfully placed,https://media.lrytas.lt/images/2024/11/25/101244652-5239c346-9368-4e09-884f-11f70e1823c6.jpg
Paulauskis is appointed as Chairman of the Board of Robotex,https://media.lrytas.lt/images/2024/11/22/091152564-af648d68-2cc4-4704-bb2d-1668890d1615.jpg
First names of ministerial candidates after Paluckas meet with Nausėda,https://media.lrytas.lt/images/2024/11/25/163015688-51c3844b-950b-4aae-a4f1-d9792f9da801.jpg
"Karbauskis addresses the Peasants in a letter: admits mistakes regarding Vėgėlė, criticises Blinkevičiūtė and Skvernelis",https://media.lrytas.lt/images/2024/11/25/115145009-e89fc4af-05b3-4210-a7d4-bb0273cd8dd3.jpg
